area,density,crit. CV,crit. peak,TW,L,s,speed,circuity,cap,mrt,veh,veh-hrs,veh-km
436.3,0.80449,0.49909,44,56,583,7,32,1.0767,11,1.5359,3.496507561,5.473278569,8.939014472
2986.6,0.052233,0.12604,19,57,401,6,28,1.0318,6,1.5064,3.761200116,5.525253716,8.857458226
227.81,1.5847,0.25502,43,17,386,6,14,1.142,9,2.7845,4.17438727,5.854183275,8.493240605
2386.8,0.069548,0.3229,23,44,397,6,33,1.3012,4,1.5831,3.850147602,5.546855723,9.043363284
6825.5,0.054355,0.40396,50,17,499,6,13,1.2548,10,2.5279,5.799092654,8.087394406,10.65234376
1854.2,0.095458,0.24262,24,35,365,8,16,1.0997,11,2.8191,4.465908119,6.18538524,8.957973962
5901.7,0.064727,0.48152,60,33,433,4,16,1.2273,13,1.6431,5.726847748,7.760168604,10.53275733
1388.8,0.13465,0.14577,24,51,483,7,34,1.2987,7,1.8552,3.465735903,5.316795588,8.843156112
5045,0.077701,0.24617,44,51,516,6,27,1.0365,8,2.0243,4.454347296,6.499967476,9.795804342
990.46,0.1989,0.27802,29,47,562,7,13,1.0715,6,2.7574,3.761200116,5.853035466,8.417984824
4255.4,0.094468,0.69173,81,33,535,5,15,1.2253,9,2.3791,5.342334252,7.472216452,10.18026665
659.31,0.31396,0.26716,28,53,475,5,10,1.4756,5,2.6681,4.465908119,6.446386264,8.748971357
3533,0.1169,0.50734,67,49,382,4,33,1.2695,8,2.1247,4.605170186,6.3658517,9.862359261
395.31,0.55146,0.67311,27,34,533,4,28,1.2326,6,2.6392,3.135494216,4.93878119,8.270985701
2877.7,0.14699,0.47697,71,44,538,5,35,1.0811,8,2.1686,4.077537444,6.058655797,9.614003858
198.47,1.1488,0.38909,35,39,597,4,12,1.2867,10,2.6392,3.465735903,5.434245884,7.919152534
2289.6,0.18911,0.49378,75,29,450,4,16,1.3726,9,2.9284,5.272999559,7.224097692,9.996686414
6660.4,0.035733,0.1468,28,50,566,2,39,1.4774,9,2.3673,3.931825633,6.044412721,9.707974368
1768.7,0.25104,0.40715,73,15,388,7,33,1.4307,10,2.0783,4.709530201,6.427232517,9.923740079
5748.2,0.043318,0.61131,35,37,443,4,37,1.3463,6,1.8503,4.276666119,6.160447539,9.771365452
1314.9,0.34529,0.68672,94,26,500,3,24,1.3634,12,2.4627,4.356708827,6.330344597,9.508398427
4903.2,0.052823,0.76275,35,33,503,4,35,1.4273,11,2.9953,4.158883083,6.172806458,9.728154519
928.2,0.49989,0.66113,88,44,463,7,20,1.4662,7,1.7294,4.624972813,6.518985033,9.514717306
4125.3,0.065208,0.2404,31,58,431,5,15,1.2804,12,2.3838,5.298317367,7.313620307,10.02167051
608.7,0.78035,0.15526,58,53,445,5,39,1.0067,7,1.8736,3.761200116,5.525811441,9.189373087
3414.5,0.082003,0.6216,41,16,363,6,39,1.4183,12,1.8909,4.532599493,6.174681536,9.838243182
356.35,1.361,0.61002,87,31,537,6,15,1.2497,6,1.602,4.465908119,6.326882657,9.034932858
2770.9,0.10466,0.88699,43,34,453,7,20,1.0633,8,2.8277,4.442651256,6.356697764,9.352430038
7465.1,0.066309,0.56655,92,32,518,2,34,1.1793,8,2.5821,4.634728988,6.682121129,10.20848165
2194.4,0.13671,0.40365,38,30,549,4,13,1.0386,11,2.9398,4.48863637,6.605730845,9.170680202
6497.4,0.016314,0.40377,19,33,382,6,21,1.2408,8,2.304,4.430816799,6.286258768,9.330781206
1685.1,0.18456,0.66209,46,25,566,5,11,1.0185,6,2.9339,4.584967479,6.730862957,9.12875823
5596.8,0.020726,0.27196,16,54,537,6,39,1.1283,7,2.0007,3.258096538,5.221868194,8.885429841
1243,0.25825,0.48106,43,45,513,4,19,1.0993,6,2.8339,3.951243719,5.955163567,8.899602547
4763.4,0.026452,0.7927,29,21,419,4,18,1.2471,8,1.611,4.574710979,6.449585354,9.339957112
867.95,0.38136,0.49177,42,31,488,7,27,1.151,5,1.8798,4.007333185,5.797242459,9.093079325
3997.1,0.034275,0.40186,26,23,473,4,17,1.4563,5,1.9915,4.65396035,6.67326004,9.506473384
560.1,0.6106,0.47411,48,28,465,6,10,1.4729,8,2.7835,4.852030264,6.80461452,9.107199613
3298,0.044572,0.097808,19,58,452,6,30,1.426,8,2.3359,3.713572067,5.628555928,9.02975331
319.41,1.102,0.42304,43,35,414,6,30,1.455,4,1.8721,3.80666249,5.535639919,8.936837301
2666.1,0.058888,0.25573,24,43,574,5,35,1.3032,7,1.7426,3.433987204,5.365040999,8.92038906
7292.4,0.049641,0.60872,56,48,371,5,13,1.4947,9,2.9367,5.880532986,8.330574415,10.89552377
2101.2,0.079952,0.31943,26,50,435,6,14,1.4087,12,2.7237,4.795790546,6.72696455,9.366021879
6336.3,0.058867,0.40642,50,19,478,4,30,1.3979,5,1.6775,4.976733742,6.921953998,10.32315138
1603.6,0.111,0.22523,26,21,550,3,18,1.1205,4,2.7352,3.688879454,5.704515539,8.594887297
5447.4,0.070309,0.9148,80,59,553,4,30,1.0221,5,2.2387,4.143134726,6.260116694,9.661314075
1173.1,0.16026,0.21506,26,44,439,3,36,1.2809,10,2.9827,3.218875825,5.04407007,8.627589009
4625.6,0.084961,0.45703,50,45,499,7,35,1.2643,11,2.7581,4.454347296,6.471650535,10.0269986
809.73,0.24576,0.35067,33,34,559,8,33,1.4486,6,1.7141,3.465735903,5.368869022,8.865376584
3871,0.10437,0.36929,53,43,442,8,14,1.3926,12,2.0005,5.855071922,7.950361431,10.58941876
513.53,0.40699,0.22798,28,28,459,7,21,1.104,5,1.7336,3.63758616,5.389756427,8.434278865
3183.6,0.13004,0.27022,49,53,409,4,35,1.3691,12,2.2257,4.477336814,6.31655078,9.871898841
284.48,0.76982,0.2058,26,28,520,4,15,1.3858,6,2.7259,3.583518938,5.436991761,8.145041962
2563.3,0.16541,0.47764,68,58,508,3,16,1.3941,11,2.8698,5.129898715,7.208230173,9.980818895
7121.7,0.032296,0.22692,29,45,388,4,11,1.0922,12,2.6161,5.420534999,7.712264927,10.1101602
2010.1,0.21641,0.67396,84,44,395,3,35,1.2583,4,2.8225,4.248495242,5.997471469,9.552819531
6177.3,0.038852,0.36029,38,23,534,5,16,1.4426,7,1.8465,5.283203729,7.525100746,10.29768947
1524.1,0.29198,0.43379,72,22,434,3,38,1.4103,6,2.7476,4.189654742,5.971746416,9.609332576
5300,0.04717,0.30933,30,41,505,6,23,1.3044,9,1.6372,4.709530201,6.716098282,9.851592498
1105.2,0.41168,0.64653,90,56,403,5,14,1.19,13,1.9396,4.96284463,6.784095006,9.423152336
4489.9,0.057908,0.53863,34,20,460,4,26,1.442,4,1.7153,4.804021045,6.697244102,9.95534064
753.53,0.61842,0.4114,83,46,592,6,16,1.3254,10,2.542,4.290459441,6.448002925,9.220591648
3746.9,0.072326,0.70784,42,59,458,4,26,1.4368,12,2.736,4.49980967,6.450912662,9.7090092
468.98,1.015,0.5428,83,32,429,6,13,1.0613,6,2.6565,4.521788577,6.332195559,8.897144917
3071.1,0.091497,0.38827,41,42,491,4,16,1.2962,13,2.5235,4.912654886,6.940996613,9.713585335
251.58,1.9318,0.25771,70,20,508,2,20,1.3494,8,2.6146,3.828641396,5.667187644,8.662919918
2462.5,0.11817,0.27869,37,24,475,4,25,1.0189,10,2.4107,4.043051268,5.969755604,9.188631429
6953,0.07148,0.59004,85,45,537,3,17,1.2083,13,2.3693,5.693732139,7.873255135,10.70646848
1921,0.15721,0.30495,38,23,582,3,22,1.0694,6,2.2982,3.970291914,5.986049914,9.077092368
6020.3,0.017773,0.44096,19,56,486,2,27,1.1777,6,2.0783,3.555348061,5.450394469,8.746231335
1446.6,0.21568,0.4521,42,54,423,4,36,1.3292,11,2.9946,3.871201011,5.679660533,9.263179471
5154.7,0.022698,0.44853,22,50,454,4,28,1.0384,7,1.9794,3.526360525,5.412761501,8.744966011
1039.4,0.30979,0.68921,52,32,497,8,37,1.2208,6,2.2075,3.951243719,5.668500661,9.279418573
4356.2,0.029383,0.27653,19,46,408,5,15,1.4884,6,1.7814,4.787491743,6.864242167,9.572292368
699.35,0.47616,0.5949,53,35,402,5,16,1.358,12,2.5883,4.418840608,6.242903968,9.01549269
3624.9,0.03807,0.28446,22,16,502,3,21,1.1958,12,2.1775,3.988984047,5.954852429,8.999374866
426.45,0.80432,0.82023,57,27,528,3,31,1.2131,9,2.8212,3.295836866,5.203621998,8.637609202
2960.7,0.049988,0.31126,25,39,462,3,29,1.1575,5,1.8198,3.496507561,5.36485389,8.73214972
220.7,1.5994,0.50021,53,57,439,8,38,1.3764,6,2.41,3.688879454,5.385412073,9.022998233
2363.7,0.067267,0.24306,23,19,462,7,28,1.0993,11,1.578,3.828641396,5.585336719,8.91754123
6786.4,0.053637,0.45232,50,29,589,5,21,1.3776,5,2.7959,5.214935758,7.419620362,10.4641428
1833.9,0.092156,0.20331,23,33,365,5,11,1.362,6,2.167,5.030437921,6.923136381,9.321031654
5865.3,0.063765,0.74289,76,40,544,3,12,1.262,8,2.7338,5.755742214,8.090034469,10.57494112
1371.1,0.13055,0.2541,27,48,489,4,12,1.4462,12,2.0822,4.465908119,6.486724654,8.971631304
5011.3,0.076627,0.29304,52,53,514,7,37,1.1768,4,2.0601,4.356708827,6.348561902,9.959479814
975.59,0.19475,0.31425,25,43,555,6,32,1.0676,12,2.7475,3.17805383,5.041099835,8.506835738
4224.5,0.093502,0.59835,66,29,591,7,32,1.4226,11,2.2677,4.477336814,6.62688992,10.09262582
647.19,0.30903,0.29323,28,32,407,5,30,1.2224,5,1.9064,3.555348061,5.127351094,8.528548475
3504.8,0.11555,0.6892,75,46,446,5,37,1.112,4,2.5017,4.276666119,6.142359934,9.753277847
385.94,0.54413,0.13462,24,23,473,4,34,1.3396,6,2.2846,3.218875825,4.839530593,8.365891117
2852.3,0.14549,0.49626,53,31,473,5,22,1.049,8,2.2663,4.543294782,6.511492697,9.602535151
191.84,1.152,0.22836,28,57,534,3,10,1.0983,4,1.8883,3.401197382,5.295613715,7.598198808
2267,0.18792,0.48495,67,27,429,3,31,1.2484,13,1.9725,4.406719247,6.210539834,9.644527039
6621.8,0.034885,0.084366,26,26,458,4,37,1.4086,7,2.9966,4.33073334,6.257341864,9.868259777
1748.8,0.24932,0.36883,62,49,576,7,15,1.2095,9,2.3725,4.624972813,6.821892333,9.529942534
5712.3,0.04219,0.18615,30,53,501,4,16,1.0165,4,1.7565,4.812184355,6.858670071,9.631258794
1297.7,0.34368,0.89361,103,32,498,8,38,1.3695,4,2.9994,4.262679877,6.092259657,9.729845817
4870,0.051745,0.71198,33,27,510,7,34,1.3538,7,1.9792,4.248495242,6.198946087,9.725306612
913.8,0.50011,0.68553,75,24,377,3,25,1.0645,8,2.9375,4.219507705,5.883071661,9.101947486
4094.8,0.063983,0.27109,31,38,395,6,12,1.2422,10,2.305,5.501258211,7.60110244,10.08600909
597.05,0.78218,0.19026,61,53,361,7,20,1.4634,6,2.5533,4.691347882,6.40299456,9.398726833
3386.8,0.080311,0.69597,39,59,516,5,17,1.2879,6,1.5405,4.787491743,6.835238348,9.668451692
347.45,1.3729,0.30777,76,47,450,8,20,1.039,9,2.4051,4.143134726,5.951345431,8.947077704
2746,0.10306,0.28927,37,19,476,4,23,1.1403,11,1.5171,4.48863637,6.349488581,9.484982797
7424.1,0.065732,0.53166,92,25,537,5,18,1.0377,10,2.3309,5.433722004,7.553234166,10.44360592
2172.3,0.13488,0.62594,37,58,475,2,28,1.0388,10,1.6394,3.828641396,5.701513235,9.033717745
6459.2,0.0771,0.50833,89,49,429,2,38,1.0459,11,2.6352,4.442651256,6.325362043,9.962948203
1665.7,0.18191,0.39839,43,21,413,5,31,1.2695,7,1.8387,4.204692619,5.951501559,9.385488763
5561.4,0.01942,0.60953,23,42,396,2,29,1.4095,8,2.7283,4.060443011,5.834079476,9.201375306
1226.3,0.25606,0.18544,34,20,588,7,21,1.3962,11,2.1258,4.204692619,6.252019483,9.296541921
4730.7,0.025155,0.5654,22,20,412,8,13,1.3311,6,1.8482,4.753590191,6.857924073,9.422873431
854.04,0.37938,0.48878,44,28,484,4,31,1.1641,5,1.6083,3.761200116,5.580031667,9.014018872
3967.2,0.032517,0.3358,22,25,525,3,29,1.3535,12,2.1639,3.555348061,5.552106508,8.919402338
548.93,0.60845,0.65478,52,35,466,4,19,1.2221,7,2.6866,3.871201011,5.735991484,8.680430463
3270.8,0.042497,0.14433,18,35,571,2,29,1.1317,6,1.8041,3.401197382,5.298017322,8.665313152
310.98,1.1062,0.35444,40,26,392,8,22,1.1618,11,2.8903,3.951243719,5.65581697,8.746859424
2641.6,0.056783,0.2612,21,20,512,4,16,1.2604,4,2.7975,4.304065093,6.279721454,9.052310177
7251.9,0.048953,0.72534,62,49,408,6,37,1.4961,7,1.5791,5.049856007,6.868556966,10.47947488
2079.6,0.076939,0.26767,24,51,592,6,12,1.1197,7,2.284,4.025351691,6.197645036,8.682551686
6298.6,0.057949,0.45211,51,27,531,3,17,1.2172,11,2.0866,5.411646052,7.555748178,10.38896152
1584.7,0.10728,0.24487,26,38,452,3,31,1.1447,5,2.2894,3.33220451,5.123249438,8.557236643
5412.4,0.069285,0.3699,50,32,493,4,34,1.2152,7,2.9693,4.369447852,6.369849612,9.896210136
1156.9,0.15645,0.18254,24,28,472,2,26,1.4059,11,2.0557,3.496507561,5.367936708,8.626033246
4593.4,0.084033,0.38841,56,49,468,3,38,1.3136,4,2.2029,4.317488114,6.250206876,9.887793035
796.29,0.23986,0.10607,22,37,513,8,38,1.3633,5,2.0139,3.33220451,5.168834909,8.806421068
3841.6,0.10308,0.32941,53,59,410,6,39,1.2942,6,1.7519,4.510859507,6.327561713,9.99112336
502.84,0.39973,0.20203,25,44,362,6,18,1.2924,12,2.6223,3.850147602,5.546816725,8.437188483
3156.9,0.12861,0.41734,61,52,437,3,19,1.3104,7,1.5277,5.129898715,7.036588151,9.98102713
276.54,0.76662,0.3332,33,35,450,3,33,1.271,12,2.8687,2.944438979,4.60008729,8.096594851
2539.3,0.16422,0.82961,87,55,414,5,33,1.2163,5,2.6555,4.394449155,6.214948041,9.711455602
7081.7,0.031348,0.85714,32,59,572,7,23,1.1975,6,2.6672,4.430816799,6.60228934,9.737783556
1988.9,0.21469,0.49755,73,41,388,7,37,1.455,6,2.1546,4.543294782,6.310481756,9.921399668
6140.1,0.037785,0.072069,25,38,456,5,23,1.0327,8,2.862,4.465908119,6.412425637,9.547919853
1505.6,0.29024,0.55352,81,36,597,6,21,1.479,10,2.7277,4.430816799,6.608135569,9.652658007
5265.5,0.046149,0.16648,29,44,425,4,21,1.0271,9,2.8168,4.65396035,6.52893697,9.573459408
1089.5,0.41119,0.2809,64,30,457,7,27,1.1115,9,2.7737,4.219507705,6.097197493,9.393034359
4458.2,0.05675,0.22631,30,16,550,4,15,1.3489,5,2.5135,5.141663557,7.283379545,9.991429746
740.56,0.61845,0.51605,77,41,554,6,11,1.0798,4,2.0588,4.49980967,6.610722962,9.008618235
3718,0.070738,0.39549,40,56,432,8,19,1.3982,11,1.5294,5.18178355,7.108735018,10.053174
458.76,1.0201,0.62064,82,42,500,4,36,1.2051,8,1.9025,3.761200116,5.513791584,9.097310522
3044.9,0.089986,0.22865,33,41,429,7,35,1.1607,4,2.7927,4.043051268,5.899979542,9.455327603
244.11,1.9622,0.56358,82,55,480,4,21,1.3271,13,2.6805,3.871201011,5.699104885,8.743627323
2439,0.11644,0.14606,32,47,498,4,12,1.2923,5,1.631,5.164785974,7.227735118,9.712641768
6913.5,0.070731,0.8677,118,43,373,7,32,1.3155,5,1.6864,5.525452939,7.2771095,10.7428454
1900.2,0.15472,0.38939,44,37,412,7,30,1.0947,9,1.6636,4.219507705,5.930758672,9.331956054
5983.5,0.083396,0.72067,113,17,565,3,12,1.1097,12,2.9808,5.910796644,8.172644427,10.65755108
1428.6,0.21349,0.33266,42,23,447,6,17,1.1623,6,1.5447,4.59511985,6.424155641,9.257368986
5120.7,0.021482,0.27639,17,26,545,2,39,1.4318,12,2.1197,3.36729583,5.300015923,8.963577569
1024.2,0.30757,0.48577,36,39,514,8,18,1.2742,13,2.1992,4.262679877,6.244089228,9.134460986
4324.9,0.027746,0.5819,22,26,416,4,14,1.279,9,2.9983,4.682131227,6.705590134,9.344647464
686.86,0.47317,0.65522,45,48,582,5,31,1.1209,7,2.2234,3.433987204,5.400964204,8.834951408
3596.4,0.036147,0.33062,20,54,550,3,14,1.3668,9,2.1865,4.382026635,6.52642165,9.16547898
416.71,0.80632,0.33463,37,46,551,3,19,1.2766,4,2.015,3.713572067,5.62690143,8.571340409
2935,0.048041,0.42409,23,41,530,4,31,1.1727,9,1.7262,3.496507561,5.33039726,8.764384464
213.71,1.619,0.59626,49,43,426,6,25,1.1387,9,1.8349,3.737669618,5.380035593,8.598911418
2340.7,0.06451,0.41325,27,58,594,7,31,1.0861,12,2.5902,3.258096538,5.274690436,8.70867764
6747.4,0.052761,0.65073,63,53,371,3,12,1.0586,8,2.6043,5.826000107,7.985212026,10.47011868
1813.6,0.088774,0.083328,20,27,390,7,20,1.207,10,2.6289,4.110873864,5.866241402,8.861973676
5829,0.062961,0.47238,50,42,452,3,11,1.1166,9,1.9654,5.860786223,8.106665289,10.50456056
1353.6,0.12706,0.22036,24,57,438,5,16,1.3029,9,2.5605,4.025351691,5.928711098,8.701299821
4977.8,0.075736,0.71594,67,56,552,6,23,1.1135,11,2.1049,4.59511985,6.714073438,9.849567654
960.83,0.18942,0.16374,24,22,435,3,26,1.0989,9,2.8953,3.33220451,5.117334913,8.375431451
4193.7,0.092281,0.66915,68,44,399,5,15,1.4814,7,2.176,5.877735782,7.971603575,10.67965378
635.18,0.30228,0.19039,25,46,519,4,15,1.2018,9,2.1277,3.663561646,5.607308284,8.315358485
3476.8,0.11447,0.48284,66,47,465,2,38,1.1807,12,2.2702,4.043051268,5.97723884,9.614825
376.68,0.53892,0.10756,25,55,474,4,34,1.3293,13,1.5411,2.995732274,4.811859099,8.338219624
2827.1,0.14432,0.54551,66,17,475,3,14,1.4616,11,2.9911,5.66296048,7.731930722,10.37098805
185.33,1.1493,0.3011,30,56,510,5,28,1.0153,6,1.6112,2.944438979,4.696107181,8.028311691
2244.4,0.18624,0.45414,59,32,369,2,31,1.4379,7,2.0874,4.564348191,6.273235433,9.707222637
6583.2,0.033874,0.25762,30,45,514,6,25,1.2301,9,1.5301,4.510859507,6.516621978,9.735497803
1729,0.24754,0.34901,65,32,595,4,30,1.358,12,2.5814,4.060443011,6.11895586,9.520153242
5676.5,0.041222,0.16556,27,42,528,7,20,1.4812,9,1.6814,5.010635294,7.124317219,10.12004949
1280.7,0.34279,0.51846,69,39,385,6,19,1.2059,6,2.9652,4.736198448,6.495325977,9.439764956
4837,0.050445,0.32192,36,41,554,8,25,1.2048,6,2.6882,4.219507705,6.350815906,9.569691731
899.52,0.49916,0.52923,83,30,504,7,30,1.2313,6,2.3597,4.219507705,6.056994764,9.458192146
4064.5,0.062492,0.13176,29,51,512,7,26,1.0528,11,1.558,4.158883083,6.174161034,9.432257572
585.52,0.78392,0.63842,81,31,460,3,15,1.0759,12,2.9596,4.219507705,6.103050644,8.811100845
3359.3,0.078886,0.983,49,52,566,7,39,1.2208,7,1.9702,3.871201011,5.873553378,9.537115024
338.67,1.3878,0.75554,105,16,452,2,13,1.4222,11,2.1592,4.465908119,6.314942002,8.879891359
2721.2,0.10106,0.4537,35,22,437,7,15,1.1973,9,1.762,5.117993812,7.014365014,9.722415215
7383.3,0.065011,0.59176,89,22,385,7,13,1.1298,5,1.8833,6.156978986,8.362642432,10.92759179
2150.2,0.13255,0.41102,31,48,442,8,40,1.1553,8,2.5974,3.850147602,5.707475646,9.396355101
6421.1,0.076311,0.58333,98,36,456,8,26,1.044,5,2.1985,5.105945474,7.037466886,10.29556342
1646.4,0.17979,0.22805,34,37,511,4,13,1.087,12,2.1451,4.418840608,6.457209119,9.022158477
5526.1,0.018277,0.71002,24,59,515,8,11,1.0948,13,1.7083,4.510859507,6.747985508,9.145880781
1209.7,0.25295,0.67505,41,40,428,5,34,1.0279,9,1.6993,3.80666249,5.491496433,9.017856958
4698.1,0.023626,0.40737,19,22,478,5,29,1.0926,6,2.6982,3.496507561,5.373795828,8.741091658
840.23,0.37609,0.5299,41,31,597,5,39,1.3661,6,1.6636,3.496507561,5.527920013,9.191481659
3937.4,0.030731,0.24717,18,58,365,4,34,1.0562,8,2.4537,3.465735903,5.128359069,8.654719593
537.88,0.60795,0.4189,40,22,520,2,33,1.3055,9,1.5818,3.526360525,5.290285195,8.786792756
3243.8,0.040694,0.25906,21,34,465,2,25,1.0648,9,2.124,3.583518938,5.371149525,8.59002535
302.68,1.1134,0.71717,50,55,402,4,13,1.2883,6,2.7772,4.060443011,5.853982504,8.418931861
2617.3,0.054254,0.28422,23,30,590,5,32,1.0161,7,2.5203,3.17805383,5.129839542,8.595575444
7211.6,0.048117,0.48092,47,43,599,3,21,1.1605,6,1.8038,4.804021045,6.998966159,10.0434886
2058,0.073859,0.19471,20,16,555,5,18,1.4382,5,2.8547,4.007333185,6.086570161,8.976941918
6261,0.057179,0.24744,38,25,537,4,32,1.0847,8,2.7081,4.317488114,6.38980433,9.855540233
1565.8,0.1041,0.11111,21,23,478,4,19,1.3368,8,2.4098,3.931825633,5.836709518,8.781148497
1140.8,0.15165,0.2206,26,54,537,4,37,1.2471,13,2.4907,3.044522438,4.944780351,8.555698264
4561.3,0.08287,0.66703,65,53,565,8,38,1.4452,5,2.1814,4.343805422,6.463544145,10.1011303
782.96,0.23373,0.12058,24,30,549,6,14,1.2082,12,2.4253,3.688879454,5.751683355,8.390740684
3812.2,0.10204,0.71397,66,45,437,7,35,1.1703,11,2.4814,4.418840608,6.298673474,9.854021535
492.26,0.3941,0.70981,25,29,579,6,23,1.1706,9,1.9403,3.295836866,5.177673994,8.31316821
3130.3,0.12747,0.82297,76,42,599,7,39,1.3713,6,2.8379,4.110873864,6.253020793,9.916582439
268.71,0.75919,0.40905,36,51,382,5,14,1.3804,5,2.68,3.688879454,5.421331142,8.060388472
2515.4,0.1626,0.87674,99,29,518,5,39,1.4158,11,2.6786,4.143134726,6.141370517,9.804932163
7041.9,0.03039,0.40174,31,34,548,8,30,1.3137,10,1.8838,4.343805422,6.425403727,9.826601109
1967.8,0.21344,0.59191,70,30,558,7,19,1.4614,5,1.9559,4.744932128,6.861669455,9.806108434
6102.9,0.036867,0.152,28,50,420,6,18,1.2749,12,2.8888,5.231108617,7.235330915,10.12570267
1487.3,0.28912,0.43156,68,51,488,5,14,1.303,11,1.9505,4.96284463,6.952728645,9.591785974
5231.2,0.044923,0.53665,29,39,500,6,29,1.1291,8,2.1219,4.158883083,6.13098733,9.49828316
1073.9,0.40972,0.60565,77,55,464,4,11,1.3007,13,2.6819,5.105945474,7.077160444,9.475055717
4426.6,0.055348,0.22114,29,25,486,5,18,1.3761,9,2.6869,5.017279837,7.060562199,9.950933957
