area,density,crit. CV,crit. peak,TW,L,s,speed,circuity,cap,mrt,veh,veh-hrs,veh-km
302.68,1.1134,0.71717,50,55,402,4,13,1.2883,6,2.7772,58,348.62,4532.06
2617.3,0.054254,0.28422,23,30,590,5,32,1.0161,7,2.5203,24,168.99,5407.68
7211.6,0.048117,0.48092,47,43,599,3,21,1.1605,6,1.8038,122,1095.5,23005.5
2058,0.073859,0.19471,20,16,555,5,18,1.4382,5,2.8547,55,439.91,7918.38
6261,0.057179,0.24744,38,25,537,4,32,1.0847,8,2.7081,75,595.74,19063.68
1565.8,0.1041,0.11111,21,23,478,4,19,1.3368,8,2.4098,51,342.65,6510.35
1140.8,0.15165,0.2206,26,54,537,4,37,1.2471,13,2.4907,21,140.44,5196.28
4561.3,0.08287,0.66703,65,53,565,8,38,1.4452,5,2.1814,77,641.33,24370.54
782.96,0.23373,0.12058,24,30,549,6,14,1.2082,12,2.4253,40,314.72,4406.08
3812.2,0.10204,0.71397,66,45,437,7,35,1.1703,11,2.4814,83,543.85,19034.75
492.26,0.3941,0.70981,25,29,579,6,23,1.1706,9,1.9403,27,177.27,4077.21
3130.3,0.12747,0.82297,76,42,599,7,39,1.3713,6,2.8379,61,519.58,20263.62
268.71,0.75919,0.40905,36,51,382,5,14,1.3804,5,2.68,40,226.18,3166.52
2515.4,0.1626,0.87674,99,29,518,5,39,1.4158,11,2.6786,63,464.69,18122.91
7041.9,0.03039,0.40174,31,34,548,8,30,1.3137,10,1.8838,77,617.33,18519.9
1967.8,0.21344,0.59191,70,30,558,7,19,1.4614,5,1.9559,115,954.96,18144.24
6102.9,0.036867,0.152,28,50,420,6,18,1.2749,12,2.8888,187,1387.6,24976.8
1487.3,0.28912,0.43156,68,51,488,5,14,1.303,11,1.9505,143,1046,14644
5231.2,0.044923,0.53665,29,39,500,6,29,1.1291,8,2.1219,64,459.89,13336.81
1073.9,0.40972,0.60565,77,55,464,4,11,1.3007,13,2.6819,165,1184.6,13030.6
4426.6,0.055348,0.22114,29,25,486,5,18,1.3761,9,2.6869,151,1165.1,20971.8
